SRNO,GRNO,date,Time,Entry,deviceId,on,off
1054,L01851,2025-03-02,07:07:35,IN,0729a1bbb26d6dda,0,1
1055,GN230204,2025-03-02,07:09:2,IN,0729a1bbb26d6dda,0,1
1056,G02422,2025-03-02,07:16:51,IN,0729a1bbb26d6dda,0,1
1057,L02816,2025-03-02,07:19:6,IN,0729a1bbb26d6dda,0,1
1058,L00450,2025-03-02,07:20:11,IN,0729a1bbb26d6dda,0,1
1059,L02714,2025-03-02,07:20:24,IN,0729a1bbb26d6dda,0,1
1060,L02749,2025-03-02,07:21:31,IN,0729a1bbb26d6dda,0,1
1061,GN230241,2025-03-02,07:22:15,IN,0729a1bbb26d6dda,0,1
1062,G02157,2025-03-02,07:22:27,IN,0729a1bbb26d6dda,0,1
1063,G03012,2025-03-02,07:22:39,IN,0729a1bbb26d6dda,0,1
1064,G01043,2025-03-02,07:23:22,IN,0729a1bbb26d6dda,0,1
1065,L02974,2025-03-02,07:26:54,IN,0729a1bbb26d6dda,0,1
1066,GN230630,2025-03-02,07:27:7,IN,0729a1bbb26d6dda,0,1
1067,G00740,2025-03-02,07:27:15,IN,0729a1bbb26d6dda,0,1
1068,G00687,2025-03-02,07:27:41,IN,0729a1bbb26d6dda,0,1
1069,GN230504,2025-03-02,07:27:49,IN,0729a1bbb26d6dda,0,1
1070,G01629,2025-03-02,07:28:27,IN,0729a1bbb26d6dda,0,1
1071,G00098,2025-03-02,07:34:55,IN,0729a1bbb26d6dda,0,1
1072,GN230369,2025-03-02,07:34:59,IN,0729a1bbb26d6dda,0,1
1073,GN230360,2025-03-02,07:36:58,IN,0729a1bbb26d6dda,0,1
1074,GN230363,2025-03-02,07:37:10,IN,0729a1bbb26d6dda,0,1
1075,L01218,2025-03-02,07:37:24,IN,0729a1bbb26d6dda,0,1
1076,G02412,2025-03-02,07:40:9,IN,0729a1bbb26d6dda,0,1
1077,L00062,2025-03-02,07:40:29,IN,0729a1bbb26d6dda,0,1
1078,G02376,2025-03-02,07:40:36,IN,0729a1bbb26d6dda,0,1
1079,L00242,2025-03-02,07:41:57,IN,0729a1bbb26d6dda,0,1
1080,L03086,2025-03-02,07:42:3,IN,0729a1bbb26d6dda,0,1
1081,GN231026,2025-03-02,07:43:15,IN,0729a1bbb26d6dda,0,1
1082,G00523,2025-03-02,07:44:53,IN,0729a1bbb26d6dda,0,1
1083,GN230338,2025-03-02,07:45:52,IN,0729a1bbb26d6dda,0,1
1084,L00229,2025-03-02,07:46:8,IN,0729a1bbb26d6dda,0,1
1085,G02029,2025-03-02,07:46:17,IN,0729a1bbb26d6dda,0,1
1086,GN231152,2025-03-02,07:47:4,IN,0729a1bbb26d6dda,0,1
1087,G00402,2025-03-02,07:47:33,IN,0729a1bbb26d6dda,0,1
1088,GN230283,2025-03-02,09:02:25,IN,0729a1bbb26d6dda,0,1
1089,G00866,2025-03-02,10:22:27,OUT,0729a1bbb26d6dda,0,1
1090,GN230241,2025-03-02,10:25:20,OUT,0729a1bbb26d6dda,0,1
1091,G01421,2025-03-02,10:28:31,OUT,0729a1bbb26d6dda,0,1
1092,L01108,2025-03-02,10:29:51,OUT,0729a1bbb26d6dda,0,1
1093,L00211,2025-03-02,10:30:12,OUT,0729a1bbb26d6dda,0,1
1094,G01374,2025-03-02,10:30:16,OUT,0729a1bbb26d6dda,0,1
1095,G02860,2025-03-02,10:31:5,OUT,0729a1bbb26d6dda,0,1
1096,L02956,2025-03-02,10:31:9,OUT,0729a1bbb26d6dda,0,1
1097,GN231378,2025-03-02,10:31:13,OUT,0729a1bbb26d6dda,0,1
1098,L03110,2025-03-02,10:31:41,OUT,0729a1bbb26d6dda,0,1
1099,G01816,2025-03-02,10:32:59,OUT,0729a1bbb26d6dda,0,1
1100,G01629,2025-03-02,10:41:34,OUT,0729a1bbb26d6dda,0,1
1101,G00740,2025-03-02,10:42:7,OUT,0729a1bbb26d6dda,0,1
1102,G02746,2025-03-02,10:44:31,OUT,0729a1bbb26d6dda,0,1
1103,L02946,2025-03-02,10:45:36,OUT,0729a1bbb26d6dda,0,1
1104,L02714,2025-03-02,10:45:45,OUT,0729a1bbb26d6dda,0,1
1105,L02816,2025-03-02,10:45:49,OUT,0729a1bbb26d6dda,0,1
1106,L02623,2025-03-02,10:49:34,OUT,0729a1bbb26d6dda,0,1
1107,G00402,2025-03-02,10:50:5,OUT,0729a1bbb26d6dda,0,1
1108,G02859,2025-03-02,10:52:18,OUT,0729a1bbb26d6dda,0,1
1109,G00523,2025-03-02,10:53:36,OUT,0729a1bbb26d6dda,0,1
1110,G02029,2025-03-02,10:55:1,OUT,0729a1bbb26d6dda,0,1
1111,L01382,2025-03-02,10:55:37,OUT,0729a1bbb26d6dda,0,1
1112,GN230268,2025-03-02,10:56:30,OUT,0729a1bbb26d6dda,0,1
1113,G00132,2025-03-02,10:57:2,OUT,0729a1bbb26d6dda,0,1
1114,GN230369,2025-03-02,10:59:7,OUT,0729a1bbb26d6dda,0,1
1115,GN230363,2025-03-02,10:59:11,OUT,0729a1bbb26d6dda,0,1
1116,L03082,2025-03-02,10:59:22,OUT,0729a1bbb26d6dda,0,1
1117,L00049,2025-03-02,10:59:29,OUT,0729a1bbb26d6dda,0,1
1118,G02964,2025-03-02,11:00:5,OUT,0729a1bbb26d6dda,0,1
1119,G008G3,2025-03-02,11:01:6,OUT,0729a1bbb26d6dda,0,1
1120,G01028,2025-03-02,11:01:35,OUT,0729a1bbb26d6dda,0,1
1121,L02180,2025-03-02,11:02:59,OUT,0729a1bbb26d6dda,0,1
1122,G00439,2025-03-02,11:03:34,OUT,0729a1bbb26d6dda,0,1
1123,G02422,2025-03-02,11:03:56,OUT,0729a1bbb26d6dda,0,1
1124,G01043,2025-03-02,11:09:3,OUT,0729a1bbb26d6dda,0,1
1125,G00541,2025-03-02,11:09:13,OUT,0729a1bbb26d6dda,0,1
1126,GN230365,2025-03-02,11:09:23,OUT,0729a1bbb26d6dda,0,1
1127,GN230361,2025-03-02,11:09:30,OUT,0729a1bbb26d6dda,0,1
1128,GN230966,2025-03-02,11:09:45,OUT,0729a1bbb26d6dda,0,1
1129,G02412,2025-03-02,11:09:58,OUT,0729a1bbb26d6dda,0,1
